date,bases,open_access_bases,bytes,open_access_bytes
11/24/2009,1.05004E+13,1.01575E+13,3.80889E+13,3.77157E+13
11/25/2009,1.05126E+13,1.01697E+13,3.81142E+13,3.7741E+13
11/26/2009,1.05169E+13,1.01739E+13,3.81189E+13,3.77457E+13
11/27/2009,1.06439E+13,1.0301E+13,3.82563E+13,3.78831E+13
11/28/2009,1.07153E+13,1.03723E+13,3.84591E+13,3.80859E+13
11/30/2009,1.07417E+13,1.03988E+13,3.85237E+13,3.81505E+13
12/01/2009,1.08305E+13,1.04876E+13,3.87163E+13,3.83431E+13
12/02/2009,1.0884E+13,1.05411E+13,3.88698E+13,3.84966E+13
12/03/2009,1.08947E+13,1.05518E+13,3.89034E+13,3.85302E+13
12/04/2009,1.08948E+13,1.05518E+13,3.89035E+13,3.85303E+13
12/07/2009,1.09012E+13,1.05583E+13,3.89122E+13,3.85391E+13
12/08/2009,1.09187E+13,1.05758E+13,3.89313E+13,3.85581E+13
12/09/2009,1.09193E+13,1.05763E+13,3.89322E+13,3.8559E+13
12/10/2009,1.09293E+13,1.05863E+13,3.89625E+13,3.85893E+13
12/11/2009,1.10421E+13,1.06991E+13,3.91178E+13,3.87446E+13
12/13/2009,1.10421E+13,1.06992E+13,3.91178E+13,3.87446E+13
12/14/2009,1.10574E+13,1.07144E+13,3.9136E+13,3.87628E+13
12/15/2009,1.12825E+13,1.09396E+13,3.93729E+13,3.89997E+13
12/16/2009,1.13419E+13,1.09989E+13,3.9436E+13,3.90628E+13
12/17/2009,1.20758E+13,1.17329E+13,4.01991E+13,3.98259E+13
12/18/2009,1.21553E+13,1.18123E+13,4.02869E+13,3.99137E+13
12/19/2009,1.21555E+13,1.18126E+13,4.02871E+13,3.99139E+13
12/21/2009,1.21965E+13,1.18535E+13,4.03298E+13,3.99566E+13
12/22/2009,1.22704E+13,1.19274E+13,4.04099E+13,4.00367E+13
12/23/2009,1.23591E+13,1.20162E+13,4.0503E+13,4.01298E+13
12/24/2009,1.24225E+13,1.20796E+13,4.05691E+13,4.01959E+13
12/26/2009,1.24363E+13,1.20934E+13,4.05833E+13,4.02101E+13
12/28/2009,1.24368E+13,1.20938E+13,4.05839E+13,4.02107E+13
12/29/2009,1.24392E+13,1.20963E+13,4.05866E+13,4.02134E+13
12/30/2009,1.24466E+13,1.21036E+13,4.05979E+13,4.02247E+13
12/31/2009,1.24592E+13,1.21163E+13,4.06115E+13,4.02384E+13
01/04/2010,1.24602E+13,1.21173E+13,4.06138E+13,4.02406E+13
01/05/2010,1.24932E+13,1.21503E+13,4.06496E+13,4.02764E+13
01/06/2010,1.25489E+13,1.2206E+13,4.07089E+13,4.03357E+13
01/07/2010,1.26128E+13,1.22698E+13,4.07748E+13,4.04016E+13
01/08/2010,1.26826E+13,1.23396E+13,4.09014E+13,4.05282E+13
01/09/2010,1.26883E+13,1.23454E+13,4.09116E+13,4.05384E+13
01/10/2010,1.2732E+13,1.2389E+13,4.09808E+13,4.06077E+13
01/11/2010,1.28856E+13,1.25427E+13,4.12083E+13,4.08351E+13
01/12/2010,1.28867E+13,1.25437E+13,4.12106E+13,4.08374E+13
01/13/2010,1.29007E+13,1.25578E+13,4.12274E+13,4.08542E+13
01/14/2010,1.29161E+13,1.25732E+13,4.12465E+13,4.08733E+13
01/15/2010,1.29244E+13,1.25815E+13,4.12567E+13,4.08835E+13
01/16/2010,1.3141E+13,1.2798E+13,4.14805E+13,4.11073E+13
01/17/2010,1.32415E+13,1.28985E+13,4.15862E+13,4.1213E+13
01/18/2010,1.32913E+13,1.29483E+13,4.16385E+13,4.12653E+13
01/19/2010,1.34364E+13,1.30933E+13,4.17989E+13,4.14252E+13
01/20/2010,1.34932E+13,1.31502E+13,4.18641E+13,4.14904E+13
01/21/2010,1.35478E+13,1.32047E+13,4.19786E+13,4.16049E+13
01/22/2010,1.36824E+13,1.33393E+13,4.21321E+13,4.17583E+13
01/23/2010,1.38243E+13,1.34813E+13,4.22784E+13,4.19047E+13
01/24/2010,1.387E+13,1.35269E+13,4.23283E+13,4.19546E+13
01/25/2010,1.40233E+13,1.36803E+13,4.2524E+13,4.21502E+13
01/26/2010,1.43439E+13,1.40008E+13,4.37945E+13,4.34208E+13
01/27/2010,1.44927E+13,1.41497E+13,4.39508E+13,4.35771E+13
01/28/2010,1.45612E+13,1.42181E+13,4.4033E+13,4.36593E+13
01/29/2010,1.46438E+13,1.43007E+13,4.41796E+13,4.38059E+13
01/30/2010,1.46469E+13,1.43038E+13,4.41872E+13,4.38134E+13
01/31/2010,1.46472E+13,1.43042E+13,4.41879E+13,4.38142E+13
02/01/2010,1.46615E+13,1.43184E+13,4.42061E+13,4.38324E+13
02/02/2010,1.47579E+13,1.44148E+13,4.43072E+13,4.39335E+13
02/03/2010,1.47714E+13,1.44283E+13,4.43254E+13,4.39517E+13
02/04/2010,1.47719E+13,1.44288E+13,4.43259E+13,4.39522E+13
02/05/2010,1.49214E+13,1.45784E+13,4.49593E+13,4.45856E+13
02/06/2010,1.49232E+13,1.45802E+13,4.49634E+13,4.45897E+13
02/08/2010,1.49247E+13,1.45816E+13,4.49667E+13,4.4593E+13
02/09/2010,1.49276E+13,1.45845E+13,4.49722E+13,4.45985E+13
02/10/2010,1.4981E+13,1.46379E+13,4.50319E+13,4.46582E+13
02/11/2010,1.50073E+13,1.46642E+13,4.50595E+13,4.46858E+13
02/12/2010,1.50094E+13,1.46663E+13,4.50622E+13,4.46885E+13
02/13/2010,1.50095E+13,1.46664E+13,4.50623E+13,4.46886E+13
02/14/2010,1.5383E+13,1.50399E+13,4.55383E+13,4.51646E+13
02/15/2010,1.53833E+13,1.50402E+13,4.5539E+13,4.51653E+13
02/16/2010,1.53972E+13,1.50541E+13,4.5637E+13,4.52632E+13
02/17/2010,1.56487E+13,1.53056E+13,4.59127E+13,4.5539E+13
02/18/2010,1.56895E+13,1.53464E+13,4.59601E+13,4.55863E+13
02/19/2010,1.76683E+13,1.73252E+13,5.47685E+13,5.43948E+13
02/20/2010,1.76726E+13,1.73296E+13,5.47732E+13,5.43995E+13
02/21/2010,1.76933E+13,1.73502E+13,5.48296E+13,5.44559E+13
02/22/2010,1.77109E+13,1.73678E+13,5.48679E+13,5.44942E+13
02/23/2010,1.79808E+13,1.76377E+13,5.51826E+13,5.48089E+13
02/24/2010,1.82766E+13,1.76697E+13,5.55136E+13,5.48802E+13
02/25/2010,1.83384E+13,1.77315E+13,5.55809E+13,5.49475E+13
02/26/2010,1.84851E+13,1.78782E+13,5.57364E+13,5.51031E+13
02/27/2010,1.8489E+13,1.78821E+13,5.57454E+13,5.5112E+13
02/28/2010,1.84917E+13,1.78847E+13,5.57483E+13,5.51149E+13
03/01/2010,1.88045E+13,1.81976E+13,5.6087E+13,5.54536E+13
03/02/2010,1.88111E+13,1.82042E+13,5.61009E+13,5.54675E+13
03/03/2010,1.88173E+13,1.82104E+13,5.61126E+13,5.54792E+13
03/04/2010,1.89628E+13,1.83433E+13,5.62629E+13,5.56169E+13
03/05/2010,1.91197E+13,1.85002E+13,5.64506E+13,5.58046E+13
03/06/2010,1.91198E+13,1.85003E+13,5.64508E+13,5.58048E+13
03/07/2010,1.91199E+13,1.85004E+13,5.64511E+13,5.5805E+13
03/08/2010,1.91346E+13,1.85151E+13,5.64671E+13,5.58211E+13
03/09/2010,1.9144E+13,1.85245E+13,5.65462E+13,5.59001E+13
03/10/2010,1.91511E+13,1.85316E+13,5.65541E+13,5.5908E+13
03/11/2010,1.92526E+13,1.86331E+13,5.6669E+13,5.60229E+13
03/12/2010,1.92591E+13,1.86396E+13,5.6679E+13,5.6033E+13
03/13/2010,1.92722E+13,1.86527E+13,5.66927E+13,5.60467E+13
03/14/2010,1.92722E+13,1.86527E+13,5.66927E+13,5.60467E+13
03/15/2010,1.99296E+13,1.93101E+13,6.05328E+13,5.98868E+13
03/16/2010,2.00477E+13,1.94282E+13,6.06635E+13,6.00174E+13
03/17/2010,2.00957E+13,1.94762E+13,6.07153E+13,6.00693E+13
03/18/2010,2.01813E+13,1.95618E+13,6.08774E+13,6.02314E+13
03/19/2010,2.03916E+13,1.97722E+13,6.10996E+13,6.04535E+13
03/20/2010,2.05167E+13,1.98972E+13,6.20657E+13,6.14196E+13
03/21/2010,2.05642E+13,1.99448E+13,6.22881E+13,6.1642E+13
03/22/2010,2.06371E+13,2.00176E+13,6.23829E+13,6.17368E+13
03/23/2010,2.07231E+13,2.01036E+13,6.24821E+13,6.18361E+13
03/24/2010,2.08438E+13,2.02243E+13,6.26256E+13,6.19796E+13
03/25/2010,2.08575E+13,2.0238E+13,6.2641E+13,6.1995E+13
03/26/2010,2.08685E+13,2.0249E+13,6.26606E+13,6.20146E+13
03/27/2010,2.09183E+13,2.02988E+13,6.27616E+13,6.21156E+13
03/29/2010,2.10223E+13,2.04028E+13,6.28801E+13,6.22341E+13
03/30/2010,2.10543E+13,2.04348E+13,6.29232E+13,6.22771E+13
03/31/2010,2.11755E+13,2.05561E+13,6.30951E+13,6.24491E+13
04/01/2010,2.11854E+13,2.05659E+13,6.31381E+13,6.24921E+13
04/02/2010,2.1215E+13,2.05955E+13,6.31691E+13,6.2523E+13
04/03/2010,2.12201E+13,2.06006E+13,6.31743E+13,6.25283E+13
04/05/2010,2.12329E+13,2.06134E+13,6.31887E+13,6.25426E+13
04/06/2010,2.12703E+13,2.06508E+13,6.34684E+13,6.28224E+13
04/07/2010,2.14598E+13,2.08403E+13,6.49189E+13,6.42729E+13
04/08/2010,2.17307E+13,2.11112E+13,6.52099E+13,6.45639E+13
04/09/2010,2.21247E+13,2.15053E+13,6.6917E+13,6.6271E+13
04/10/2010,2.21657E+13,2.15462E+13,6.72371E+13,6.6591E+13
04/12/2010,2.22168E+13,2.15973E+13,6.76131E+13,6.69671E+13
04/13/2010,2.22996E+13,2.16801E+13,6.82219E+13,6.75759E+13
04/14/2010,2.23622E+13,2.17427E+13,6.82765E+13,6.76304E+13
04/15/2010,2.24052E+13,2.17816E+13,6.84218E+13,6.77715E+13
04/16/2010,2.24377E+13,2.18141E+13,6.86498E+13,6.79995E+13
04/19/2010,2.25444E+13,2.19208E+13,6.9403E+13,6.87527E+13
04/20/2010,2.25502E+13,2.19266E+13,6.94097E+13,6.87595E+13
04/21/2010,2.25564E+13,2.19328E+13,6.94165E+13,6.87663E+13
04/22/2010,2.25604E+13,2.19368E+13,6.94208E+13,6.87705E+13
04/23/2010,2.26262E+13,2.20026E+13,6.98576E+13,6.92073E+13
04/24/2010,2.273E+13,2.21064E+13,7.05888E+13,6.99386E+13
04/25/2010,2.27774E+13,2.21538E+13,7.09598E+13,7.03096E+13
04/26/2010,2.29834E+13,2.23598E+13,7.18244E+13,7.11741E+13
04/27/2010,2.30627E+13,2.24391E+13,7.22702E+13,7.162E+13
04/28/2010,2.3226E+13,2.26024E+13,7.34806E+13,7.28303E+13
04/29/2010,2.3347E+13,2.27029E+13,7.39251E+13,7.32518E+13
04/30/2010,2.34457E+13,2.27812E+13,7.43333E+13,7.36391E+13
05/01/2010,2.35472E+13,2.28828E+13,7.50499E+13,7.43557E+13
05/02/2010,2.36343E+13,2.29699E+13,7.57336E+13,7.50395E+13
05/03/2010,2.36823E+13,2.30178E+13,7.60992E+13,7.5405E+13
05/04/2010,2.37653E+13,2.31008E+13,7.65213E+13,7.58271E+13
05/05/2010,2.3863E+13,2.31985E+13,7.72858E+13,7.65916E+13
05/06/2010,2.43989E+13,2.34919E+13,7.87482E+13,7.77993E+13
05/07/2010,2.44776E+13,2.35698E+13,7.91687E+13,7.82163E+13
05/08/2010,2.46015E+13,2.36937E+13,8.00517E+13,7.90993E+13
05/09/2010,2.46386E+13,2.37308E+13,8.03387E+13,7.93863E+13
05/10/2010,2.47275E+13,2.38197E+13,8.09778E+13,8.00254E+13
05/11/2010,2.49512E+13,2.40231E+13,8.18272E+13,8.08416E+13
05/12/2010,2.50533E+13,2.41252E+13,8.25619E+13,8.15762E+13
05/13/2010,2.50589E+13,2.41308E+13,8.25685E+13,8.15829E+13
05/14/2010,2.52907E+13,2.43621E+13,8.28124E+13,8.18247E+13
05/15/2010,2.53385E+13,2.44095E+13,8.28633E+13,8.18739E+13
05/17/2010,2.53397E+13,2.44106E+13,8.28657E+13,8.18763E+13
05/18/2010,2.53423E+13,2.44108E+13,8.28762E+13,8.18767E+13
05/19/2010,2.53736E+13,2.44312E+13,8.29621E+13,8.19179E+13
05/20/2010,2.53779E+13,2.44314E+13,8.29797E+13,8.19182E+13
05/21/2010,2.53884E+13,2.44418E+13,8.29929E+13,8.19314E+13
05/22/2010,2.53976E+13,2.44503E+13,8.30065E+13,8.19421E+13
05/23/2010,2.54006E+13,2.44518E+13,8.30147E+13,8.19439E+13
05/24/2010,2.54168E+13,2.4467E+13,8.3035E+13,8.19602E+13
05/25/2010,2.55296E+13,2.45762E+13,8.31639E+13,8.20735E+13
05/26/2010,2.55724E+13,2.46189E+13,8.32097E+13,8.21192E+13
05/27/2010,2.5607E+13,2.46495E+13,8.32587E+13,8.21521E+13
05/28/2010,2.56157E+13,2.46511E+13,8.32913E+13,8.2155E+13
05/31/2010,2.56187E+13,2.46541E+13,8.32956E+13,8.21593E+13
06/01/2010,2.5727E+13,2.47614E+13,8.34125E+13,8.2272E+13
06/02/2010,2.57283E+13,2.47627E+13,8.34154E+13,8.22749E+13
06/03/2010,2.57283E+13,2.47627E+13,8.34155E+13,8.22749E+13
06/04/2010,2.58601E+13,2.4888E+13,8.35751E+13,8.24078E+13
06/06/2010,2.58604E+13,2.48883E+13,8.35759E+13,8.24085E+13
06/07/2010,2.59656E+13,2.4991E+13,8.36951E+13,8.25173E+13
06/08/2010,2.62042E+13,2.52296E+13,8.39451E+13,8.27671E+13
06/09/2010,2.62185E+13,2.52326E+13,8.39949E+13,8.2771E+13
06/10/2010,2.62201E+13,2.52342E+13,8.39967E+13,8.27728E+13
06/11/2010,2.62337E+13,2.52465E+13,8.4016E+13,8.27903E+13
06/14/2010,2.62366E+13,2.52493E+13,8.402E+13,8.27943E+13
06/15/2010,2.62399E+13,2.52524E+13,8.40259E+13,8.27991E+13
06/16/2010,2.63366E+13,2.53489E+13,8.41254E+13,8.28976E+13
06/17/2010,2.64928E+13,2.54986E+13,8.44273E+13,8.31728E+13
06/18/2010,2.66388E+13,2.56446E+13,8.46019E+13,8.33475E+13
06/19/2010,2.6639E+13,2.56449E+13,8.46026E+13,8.33481E+13
06/21/2010,2.66509E+13,2.56473E+13,8.46449E+13,8.33518E+13
06/22/2010,2.66525E+13,2.56488E+13,8.46485E+13,8.33553E+13
06/23/2010,2.66652E+13,2.56616E+13,8.46666E+13,8.33735E+13
06/24/2010,2.66847E+13,2.56811E+13,8.46956E+13,8.34025E+13
06/25/2010,2.68166E+13,2.5812E+13,8.49107E+13,8.36157E+13
06/26/2010,2.68205E+13,2.58159E+13,8.4961E+13,8.36661E+13
06/27/2010,2.68238E+13,2.58191E+13,8.49644E+13,8.36694E+13
06/28/2010,2.68295E+13,2.58249E+13,8.49993E+13,8.37044E+13
06/29/2010,2.68488E+13,2.58442E+13,8.50932E+13,8.37982E+13
06/30/2010,2.6955E+13,2.59503E+13,8.59985E+13,8.47035E+13
07/01/2010,2.70322E+13,2.60275E+13,8.61737E+13,8.48787E+13
07/02/2010,2.70393E+13,2.60332E+13,8.61888E+13,8.48878E+13
07/03/2010,2.70402E+13,2.60341E+13,8.6191E+13,8.489E+13
07/04/2010,2.71048E+13,2.60987E+13,8.62569E+13,8.49559E+13
07/06/2010,2.71059E+13,2.60998E+13,8.62591E+13,8.49581E+13
07/07/2010,2.7111E+13,2.61048E+13,8.62646E+13,8.49636E+13
07/08/2010,2.79349E+13,2.61867E+13,8.71602E+13,8.51002E+13
07/09/2010,2.83598E+13,2.62337E+13,8.75986E+13,8.51524E+13
07/10/2010,2.86099E+13,2.62348E+13,8.78555E+13,8.51548E+13
07/11/2010,2.8624E+13,2.62348E+13,8.78699E+13,8.51548E+13
07/12/2010,2.95048E+13,2.6371E+13,8.87739E+13,8.52976E+13
07/13/2010,2.96529E+13,2.6371E+13,8.89251E+13,8.52976E+13
07/14/2010,3.00425E+13,2.66057E+13,8.93257E+13,8.55399E+13
07/15/2010,3.02628E+13,2.66321E+13,8.95522E+13,8.55683E+13
07/16/2010,3.03922E+13,2.6643E+13,8.96858E+13,8.5581E+13
07/17/2010,3.04113E+13,2.66469E+13,8.97089E+13,8.55885E+13
07/19/2010,3.04729E+13,2.66602E+13,8.97748E+13,8.56051E+13
07/20/2010,3.04893E+13,2.66682E+13,8.97929E+13,8.56147E+13
07/21/2010,3.04982E+13,2.66772E+13,8.9808E+13,8.56298E+13
07/22/2010,3.05353E+13,2.67142E+13,9.01758E+13,8.59976E+13
07/23/2010,3.05873E+13,2.67662E+13,9.10569E+13,8.68787E+13
07/24/2010,3.06167E+13,2.67957E+13,9.13518E+13,8.71736E+13
07/25/2010,3.06989E+13,2.68779E+13,9.14365E+13,8.72583E+13
07/26/2010,3.08497E+13,2.70286E+13,9.15948E+13,8.74166E+13
07/27/2010,3.08775E+13,2.70565E+13,9.16308E+13,8.74526E+13
07/28/2010,3.09076E+13,2.70866E+13,9.16962E+13,8.7518E+13
07/29/2010,3.24521E+13,2.70867E+13,9.32735E+13,8.75182E+13
07/30/2010,3.2574E+13,2.70925E+13,9.33985E+13,8.75247E+13
07/31/2010,3.25777E+13,2.70963E+13,9.3404E+13,8.75302E+13
08/01/2010,3.25792E+13,2.70978E+13,9.34074E+13,8.75337E+13
08/02/2010,3.25917E+13,2.71002E+13,9.34229E+13,8.75383E+13
08/03/2010,3.26085E+13,2.7117E+13,9.34536E+13,8.7569E+13
08/04/2010,3.56628E+13,3.01714E+13,9.68711E+13,9.09864E+13
08/05/2010,3.57249E+13,3.01955E+13,9.69407E+13,9.10173E+13
08/06/2010,3.57406E+13,3.02112E+13,9.69645E+13,9.10411E+13
08/07/2010,3.57465E+13,3.02115E+13,9.69805E+13,9.10419E+13
08/09/2010,3.79694E+13,3.03384E+13,9.9295E+13,9.11452E+13
08/10/2010,3.80452E+13,3.03708E+13,9.93812E+13,9.1187E+13
08/11/2010,3.81204E+13,3.03863E+13,9.95161E+13,9.12256E+13
08/12/2010,3.8153E+13,3.04189E+13,9.95599E+13,9.12695E+13
08/13/2010,3.87658E+13,3.04349E+13,1.0019E+14,9.12879E+13
08/14/2010,3.92821E+13,3.04369E+13,1.00717E+14,9.12901E+13
08/16/2010,3.93347E+13,3.04895E+13,1.00769E+14,9.13419E+13
08/17/2010,3.96529E+13,3.0531E+13,1.01096E+14,9.13863E+13
08/18/2010,3.97936E+13,3.06718E+13,1.01255E+14,9.15453E+13
08/19/2010,4.02237E+13,3.10922E+13,1.01695E+14,9.19749E+13
08/20/2010,4.06888E+13,3.1534E+13,1.02174E+14,9.24307E+13
08/21/2010,4.10992E+13,3.19444E+13,1.02594E+14,9.28502E+13
08/22/2010,4.11105E+13,3.19557E+13,1.02609E+14,9.28649E+13
08/23/2010,4.14485E+13,3.22554E+13,1.02959E+14,9.31756E+13
08/24/2010,4.23507E+13,3.2636E+13,1.03888E+14,9.35721E+13
08/25/2010,4.32116E+13,3.2645E+13,1.04768E+14,9.35816E+13
08/26/2010,4.33567E+13,3.265E+13,1.04916E+14,9.35867E+13
08/27/2010,4.3463E+13,3.2704E+13,1.05028E+14,9.36454E+13
08/28/2010,4.36812E+13,3.29222E+13,1.05255E+14,9.38725E+13
08/29/2010,4.3792E+13,3.29943E+13,1.05369E+14,9.39469E+13
08/30/2010,4.38055E+13,3.29971E+13,1.05383E+14,9.39501E+13
08/31/2010,4.3832E+13,3.30237E+13,1.05542E+14,9.4109E+13
09/01/2010,4.38971E+13,3.30888E+13,1.0607E+14,9.46366E+13
09/02/2010,4.39033E+13,3.3095E+13,1.06077E+14,9.46438E+13
09/03/2010,4.39338E+13,3.31221E+13,1.06115E+14,9.46743E+13
09/04/2010,4.39344E+13,3.31227E+13,1.06117E+14,9.46756E+13
09/06/2010,4.39346E+13,3.31229E+13,1.06117E+14,9.46762E+13
09/07/2010,4.40075E+13,3.316E+13,1.06195E+14,9.4716E+13
09/08/2010,4.41748E+13,3.33253E+13,1.06364E+14,9.48784E+13
09/09/2010,4.42361E+13,3.33866E+13,1.06428E+14,9.49423E+13
09/10/2010,4.44924E+13,3.36429E+13,1.0713E+14,9.56445E+13
09/11/2010,4.44941E+13,3.36446E+13,1.07137E+14,9.5651E+13
09/12/2010,4.44941E+13,3.36446E+13,1.07137E+14,9.5651E+13
09/13/2010,4.45433E+13,3.36886E+13,1.07192E+14,9.5701E+13
09/14/2010,4.91103E+13,3.82555E+13,1.12167E+14,1.00676E+14
09/15/2010,4.92771E+13,3.84224E+13,1.13617E+14,1.02126E+14
09/16/2010,4.95373E+13,3.86687E+13,1.15591E+14,1.04086E+14
09/17/2010,4.97665E+13,3.88979E+13,1.16941E+14,1.05436E+14
09/18/2010,5.00079E+13,3.91393E+13,1.18489E+14,1.06984E+14
09/19/2010,5.01172E+13,3.92487E+13,1.2038E+14,1.08875E+14
09/20/2010,5.01621E+13,3.92935E+13,1.20797E+14,1.09292E+14
09/21/2010,5.02109E+13,3.9335E+13,1.2085E+14,1.09336E+14
09/22/2010,5.04731E+13,3.9581E+13,1.21674E+14,1.10144E+14
09/23/2010,5.06748E+13,3.97339E+13,1.21893E+14,1.10314E+14
09/24/2010,5.09383E+13,3.99601E+13,1.22167E+14,1.10549E+14
09/25/2010,5.09707E+13,3.99925E+13,1.2274E+14,1.11122E+14
09/26/2010,5.09707E+13,3.99925E+13,1.2274E+14,1.11122E+14
09/27/2010,5.09975E+13,4.00192E+13,1.22768E+14,1.11151E+14
09/28/2010,5.10048E+13,4.00265E+13,1.22776E+14,1.11158E+14
09/29/2010,5.1019E+13,4.00408E+13,1.22792E+14,1.11175E+14
09/30/2010,5.10552E+13,4.0077E+13,1.2326E+14,1.11643E+14
10/01/2010,5.11595E+13,4.01813E+13,1.24278E+14,1.12661E+14
10/02/2010,5.11681E+13,4.01898E+13,1.24298E+14,1.1268E+14
10/04/2010,5.12037E+13,4.02254E+13,1.24397E+14,1.1278E+14
10/05/2010,5.16009E+13,4.06226E+13,1.25368E+14,1.13751E+14
10/06/2010,5.2861E+13,4.18827E+13,1.27372E+14,1.15755E+14
10/07/2010,5.39197E+13,4.29414E+13,1.2865E+14,1.17032E+14
10/08/2010,5.45085E+13,4.35303E+13,1.30619E+14,1.19001E+14
10/09/2010,5.54037E+13,4.44254E+13,1.31574E+14,1.19956E+14
10/10/2010,5.58714E+13,4.48931E+13,1.32054E+14,1.20437E+14
10/11/2010,5.5878E+13,4.48997E+13,1.32071E+14,1.20453E+14
10/12/2010,5.59382E+13,4.496E+13,1.32146E+14,1.20528E+14
10/13/2010,5.59972E+13,4.50189E+13,1.32308E+14,1.2069E+14
10/14/2010,5.62461E+13,4.52679E+13,1.32614E+14,1.20996E+14
10/15/2010,5.62608E+13,4.52826E+13,1.32648E+14,1.2103E+14
10/16/2010,5.62637E+13,4.52854E+13,1.32653E+14,1.21035E+14
10/18/2010,5.63513E+13,4.5373E+13,1.32789E+14,1.21172E+14
10/19/2010,5.63866E+13,4.54084E+13,1.32872E+14,1.21254E+14
10/20/2010,5.64437E+13,4.54654E+13,1.32947E+14,1.21329E+14
10/21/2010,5.65769E+13,4.55987E+13,1.33093E+14,1.21476E+14
10/22/2010,5.69537E+13,4.59754E+13,1.33488E+14,1.21871E+14
10/25/2010,5.69626E+13,4.59843E+13,1.33528E+14,1.2191E+14
10/26/2010,5.70368E+13,4.60585E+13,1.33613E+14,1.21995E+14
10/27/2010,5.70549E+13,4.60766E+13,1.3364E+14,1.22023E+14
10/28/2010,5.71591E+13,4.61808E+13,1.34034E+14,1.22417E+14
10/29/2010,5.72058E+13,4.62275E+13,1.34304E+14,1.22687E+14
10/30/2010,5.72596E+13,4.62813E+13,1.34366E+14,1.22748E+14
10/31/2010,5.72711E+13,4.62928E+13,1.34391E+14,1.22773E+14
11/01/2010,5.78561E+13,4.68778E+13,1.34999E+14,1.23381E+14
11/02/2010,5.86114E+13,4.76331E+13,1.35774E+14,1.24156E+14
11/03/2010,5.90089E+13,4.80306E+13,1.36271E+14,1.24654E+14
11/04/2010,5.91245E+13,4.81462E+13,1.36761E+14,1.25143E+14
11/05/2010,5.94391E+13,4.84609E+13,1.38936E+14,1.27318E+14
11/08/2010,6.0625E+13,4.96467E+13,1.40533E+14,1.28915E+14
11/09/2010,6.0892E+13,4.99138E+13,1.41682E+14,1.30064E+14
11/10/2010,6.14473E+13,5.0469E+13,1.4378E+14,1.32163E+14
11/11/2010,6.17948E+13,5.08165E+13,1.46051E+14,1.34433E+14
11/12/2010,6.20808E+13,5.11025E+13,1.47314E+14,1.35696E+14
11/13/2010,6.21823E+13,5.1204E+13,1.47626E+14,1.36009E+14
11/15/2010,6.23316E+13,5.13533E+13,1.49133E+14,1.37515E+14
11/16/2010,6.2436E+13,5.14348E+13,1.50149E+14,1.38508E+14
11/17/2010,6.24679E+13,5.14667E+13,1.50185E+14,1.38544E+14
11/18/2010,6.25284E+13,5.15271E+13,1.50454E+14,1.38813E+14
11/19/2010,6.25425E+13,5.15413E+13,1.50488E+14,1.38847E+14
11/20/2010,6.25453E+13,5.15441E+13,1.50494E+14,1.38853E+14
11/22/2010,6.26009E+13,5.15997E+13,1.50559E+14,1.38918E+14
11/23/2010,6.26212E+13,5.162E+13,1.50584E+14,1.38942E+14
11/24/2010,6.26359E+13,5.16346E+13,1.5064E+14,1.38999E+14
11/25/2010,6.26399E+13,5.16387E+13,1.5065E+14,1.39009E+14
11/26/2010,6.26699E+13,5.16687E+13,1.50685E+14,1.39044E+14
11/27/2010,6.26896E+13,5.16884E+13,1.50708E+14,1.39067E+14
11/28/2010,6.27159E+13,5.17147E+13,1.50743E+14,1.39102E+14
11/29/2010,6.29937E+13,5.19925E+13,1.51156E+14,1.39515E+14
11/30/2010,6.30488E+13,5.20476E+13,1.51227E+14,1.39586E+14
12/01/2010,6.36267E+13,5.26255E+13,1.51829E+14,1.40188E+14
12/02/2010,6.36543E+13,5.26531E+13,1.51859E+14,1.40218E+14
12/03/2010,6.37854E+13,5.27833E+13,1.52E+14,1.40356E+14
12/04/2010,6.39062E+13,5.29042E+13,1.52474E+14,1.40829E+14
12/06/2010,6.45108E+13,5.35088E+13,1.53114E+14,1.4147E+14
12/07/2010,6.47124E+13,5.37104E+13,1.53325E+14,1.41681E+14
12/08/2010,6.49782E+13,5.39761E+13,1.53602E+14,1.41957E+14
12/09/2010,6.5557E+13,5.45549E+13,1.54234E+14,1.4259E+14
12/10/2010,6.58876E+13,5.48856E+13,1.54651E+14,1.43006E+14
12/11/2010,6.59634E+13,5.49614E+13,1.54738E+14,1.43094E+14
12/13/2010,6.61488E+13,5.51468E+13,1.54928E+14,1.43283E+14
12/14/2010,6.71187E+13,5.61167E+13,1.56019E+14,1.44374E+14
12/15/2010,6.78322E+13,5.68301E+13,1.57054E+14,1.45409E+14
12/16/2010,7.05794E+13,5.95344E+13,1.59963E+14,1.48274E+14
12/17/2010,7.07488E+13,5.97037E+13,1.60155E+14,1.48467E+14
12/18/2010,7.07491E+13,5.97037E+13,1.60157E+14,1.48467E+14
12/19/2010,7.07501E+13,5.97047E+13,1.60158E+14,1.48468E+14
12/20/2010,7.09564E+13,5.9911E+13,1.60385E+14,1.48695E+14
12/21/2010,7.09687E+13,5.99233E+13,1.60498E+14,1.48808E+14
12/22/2010,7.11853E+13,6.01399E+13,1.60743E+14,1.49053E+14
12/23/2010,7.11967E+13,6.01513E+13,1.60757E+14,1.49067E+14
12/24/2010,7.11973E+13,6.01519E+13,1.60758E+14,1.49068E+14
